CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014
24900,,28083,"Leflore County, MS",County or equivalent,32317,32317,32331,31947,31566,31592,31422,14,-384,-381,26,-170,136,551,469,471,454,47,348,388,381,356,89,203,81,90,98,10,42,41,46,46,-81,-635,-517,-120,-304,-71,-593,-476,-74,-258,-4,6,14,10,-10
24940,,,"Greenwood, SC",Micropolitan Statistical Area,95078,95077,95058,94902,94898,94697,94485,-19,-156,-4,-201,-212,291,1149,1168,1159,1143,227,968,909,981,1003,64,181,259,178,140,12,61,54,56,59,-93,-365,-312,-466,-406,-81,-304,-258,-410,-347,-2,-33,-5,31,-5
24940,,45001,"Abbeville County, SC",County or equivalent,25417,25416,25345,25117,25065,25008,24965,-71,-228,-52,-57,-43,72,228,281,262,250,89,290,252,254,251,-17,-62,29,8,-1,3,17,19,19,19,-58,-171,-101,-93,-50,-55,-154,-82,-74,-31,1,-12,1,9,-11
24940,,45047,"Greenwood County, SC",County or equivalent,69661,69661,69713,69785,69833,69689,69520,52,72,48,-144,-169,219,921,887,897,893,138,678,657,727,752,81,243,230,170,141,9,44,35,37,40,-35,-194,-211,-373,-356,-26,-150,-176,-336,-316,-3,-21,-6,22,6
24980,,,"Grenada, MS",Micropolitan Statistical Area,21906,21906,21872,21593,21616,21552,21666,-34,-279,23,-64,114,72,261,295,243,248,94,256,288,269,246,-22,5,7,-26,2,0,-1,-1,-1,-1,-11,-286,20,-25,99,-11,-287,19,-26,98,-1,3,-3,-12,14
24980,,28043,"Grenada County, MS",County or equivalent,21906,21906,21872,21593,21616,21552,21666,-34,-279,23,-64,114,72,261,295,243,248,94,256,288,269,246,-22,5,7,-26,2,0,-1,-1,-1,-1,-11,-286,20,-25,99,-11,-287,19,-26,98,-1,3,-3,-12,14
25100,,,"Guymon, OK",Micropolitan Statistical Area,20640,20640,20811,21203,21533,22073,21853,171,392,330,540,-220,83,288,343,385,391,20,104,145,136,132,63,184,198,249,259,31,125,121,132,132,76,87,14,176,-643,107,212,135,308,-511,1,-4,-3,-17,32
25100,,40139,"Texas County, OK",County or equivalent,20640,20640,20811,21203,21533,22073,21853,171,392,330,540,-220,83,288,343,385,391,20,104,145,136,132,63,184,198,249,259,31,125,121,132,132,76,87,14,176,-643,107,212,135,308,-511,1,-4,-3,-17,32
25200,,,"Hailey, ID",Micropolitan Statistical Area,27701,27701,27616,27341,27471,27668,27837,-85,-275,130,197,169,75,347,308,298,312,54,160,121,111,128,21,187,187,187,184,6,51,43,46,47,-116,-543,-103,-35,-62,-110,-492,-60,11,-15,4,30,3,-1,0
25200,,16013,"Blaine County, ID",County or equivalent,21376,21378,21295,21104,21140,21322,21482,-83,-191,36,182,160,55,243,225,217,223,39,108,84,74,87,16,135,141,143,136,7,45,40,43,42,-112,-389,-148,-3,-2,-105,-344,-108,40,40,6,18,3,-1,-16
25200,,16025,"Camas County, ID",County or equivalent,1117,1117,1108,1099,1075,1039,1039,-9,-9,-24,-36,0,3,13,9,10,10,0,6,3,6,3,3,7,6,4,7,0,0,0,0,0,-12,-25,-30,-41,-17,-12,-25,-30,-41,-17,0,9,0,1,10
25200,,16063,"Lincoln County, ID",County or equivalent,5208,5206,5213,5138,5256,5307,5316,7,-75,118,51,9,17,91,74,71,79,15,46,34,31,38,2,45,40,40,41,-1,6,3,3,5,8,-129,75,9,-43,7,-123,78,12,-38,-2,3,0,-1,6
25300,,,"Hannibal, MO",Micropolitan Statistical Area,38948,38948,38967,39077,39047,39073,39175,19,110,-30,26,102,121,495,426,480,450,93,419,387,391,379,28,76,39,89,71,3,12,12,13,13,-7,25,-79,-59,49,-4,37,-67,-46,62,-5,-3,-2,-17,-31
25300,,29127,"Marion County, MO",County or equivalent,28781,28781,28792,28796,28809,28901,28920,11,4,13,92,19,103,394,336,382,362,62,335,313,287,295,41,59,23,95,67,3,12,12,13,13,-31,-57,-20,-24,-38,-28,-45,-8,-11,-25,-2,-10,-2,8,-23
25300,,29173,"Ralls County, MO",County or equivalent,10167,10167,10175,10281,10238,10172,10255,8,106,-43,-66,83,18,101,90,98,88,31,84,74,104,84,-13,17,16,-6,4,0,0,0,0,0,24,82,-59,-35,87,24,82,-59,-35,87,-3,7,0,-25,-8
25460,,,"Harrison, AR",Micropolitan Statistical Area,45233,45233,45213,45314,45417,45457,45100,-20,101,103,40,-357,92,497,535,530,537,150,486,488,516,536,-58,11,47,14,1,-1,4,5,7,7,41,104,54,19,-364,40,108,59,26,-357,-2,-18,-3,0,-1
25460,,5009,"Boone County, AR",County or equivalent,36903,36903,36888,37040,37333,37389,37196,-15,152,293,56,-193,80,412,467,464,463,115,395,398,433,436,-35,17,69,31,27,-1,4,5,7,7,23,147,224,-4,-224,22,151,229,3,-217,-2,-16,-5,22,-3
25460,,5101,"Newton County, AR",County or equivalent,8330,8330,8325,8274,8084,8068,7904,-5,-51,-190,-16,-164,12,85,68,66,74,35,91,90,83,100,-23,-6,-22,-17,-26,0,0,0,0,0,18,-43,-170,23,-140,18,-43,-170,23,-140,0,-2,2,-22,2
25580,,,"Hastings, NE",Micropolitan Statistical Area,31364,31364,31333,31224,31384,31581,31457,-31,-109,160,197,-124,99,399,400,399,411,104,293,289,284,303,-5,106,111,115,108,0,15,12,17,18,-26,-226,42,51,-260,-26,-211,54,68,-242,0,-4,-5,14,10
25580,,31001,"Adams County, NE",County or equivalent,31364,31364,31333,31224,31384,31581,31457,-31,-109,160,197,-124,99,399,400,399,411,104,293,289,284,303,-5,106,111,115,108,0,15,12,17,18,-26,-226,42,51,-260,-26,-211,54,68,-242,0,-4,-5,14,10
25700,,,"Hays, KS",Micropolitan Statistical Area,28452,28452,28451,28774,29090,29060,29013,-1,323,316,-30,-47,98,393,401,411,396,81,225,233,259,248,17,168,168,152,148,11,30,31,31,31,-29,131,116,-213,-213,-18,161,147,-182,-182,0,-6,1,0,-13
25700,,20051,"Ellis County, KS",County or equivalent,28452,28452,28451,28774,29090,29060,29013,-1,323,316,-30,-47,98,393,401,411,396,81,225,233,259,248,17,168,168,152,148,11,30,31,31,31,-29,131,116,-213,-213,-18,161,147,-182,-182,0,-6,1,0,-13
25720,,,"Heber, UT",Micropolitan Statistical Area,23530,23530,23673,24427,25374,26563,27714,143,754,947,1189,1151,110,371,380,406,422,37,124,107,93,109,73,247,273,313,313,7,26,21,24,27,61,467,639,828,807,68,493,660,852,834,2,14,14,24,4
25720,,49051,"Wasatch County, UT",County or equivalent,23530,23530,23673,24427,25374,26563,27714,143,754,947,1189,1151,110,371,380,406,422,37,124,107,93,109,73,247,273,313,313,7,26,21,24,27,61,467,639,828,807,68,493,660,852,834,2,14,14,24,4
25740,,,"Helena, MT",Micropolitan Statistical Area,74801,74801,75000,75687,76245,76838,77414,199,687,558,593,576,220,843,803,844,838,206,624,641,633,689,14,219,162,211,149,13,42,69,54,52,175,421,326,310,365,188,463,395,364,417,-3,5,1,18,10
25740,,30043,"Jefferson County, MT",County or equivalent,11406,11406,11410,11450,11400,11505,11558,4,40,-50,105,53,36,87,73,97,88,31,89,98,109,119,5,-2,-25,-12,-31,2,5,5,5,5,1,5,-31,132,73,3,10,-26,137,78,-4,32,1,-20,6
25740,,30049,"Lewis and Clark County, MT",County or equivalent,63395,63395,63590,64237,64845,65333,65856,195,647,608,488,523,184,756,730,747,750,175,535,543,524,570,9,221,187,223,180,11,37,64,49,47,174,416,357,178,292,185,453,421,227,339,1,-27,0,38,4
25760,,,"Helena-West Helena, AR",Micropolitan Statistical Area,21757,21757,21686,21419,20772,20426,19930,-71,-267,-647,-346,-496,85,320,304,312,314,38,274,307,261,259,47,46,-3,51,55,1,2,2,2,2,-118,-327,-660,-351,-579,-117,-325,-658,-349,-577,-1,12,14,-48,26
25760,,5107,"Phillips County, AR",County or equivalent,21757,21757,21686,21419,20772,20426,19930,-71,-267,-647,-346,-496,85,320,304,312,314,38,274,307,261,259,47,46,-3,51,55,1,2,2,2,2,-118,-327,-660,-351,-579,-117,-325,-658,-349,-577,-1,12,14,-48,26
25780,,,"Henderson, NC",Micropolitan Statistical Area,45422,45419,45314,45258,45074,44730,44614,-105,-56,-184,-344,-116,169,557,598,572,567,154,448,432,526,507,15,109,166,46,60,-3,-3,-2,0,2,-121,-163,-354,-412,-148,-124,-166,-356,-412,-146,4,1,6,22,-30
25780,,37181,"Vance County, NC",County or equivalent,45422,45419,45314,45258,45074,44730,44614,-105,-56,-184,-344,-116,169,557,598,572,567,154,448,432,526,507,15,109,166,46,60,-3,-3,-2,0,2,-121,-163,-354,-412,-148,-124,-166,-356,-412,-146,4,1,6,22,-30
25820,,,"Hereford, TX",Micropolitan Statistical Area,19372,19372,19440,19476,19358,19187,19195,68,36,-118,-171,8,77,350,338,352,346,12,141,145,149,172,65,209,193,203,174,15,51,39,43,48,-7,-231,-357,-414,-208,8,-180,-318,-371,-160,-5,7,7,-3,-6
25820,,48117,"Deaf Smith County, TX",County or equivalent,19372,19372,19440,19476,19358,19187,19195,68,36,-118,-171,8,77,350,338,352,346,12,141,145,149,172,65,209,193,203,174,15,51,39,43,48,-7,-231,-357,-414,-208,8,-180,-318,-371,-160,-5,7,7,-3,-6
25840,,,"Hermiston-Pendleton, OR",Micropolitan Statistical Area,87062,87062,87245,87881,88160,88134,87892,183,636,279,-26,-242,301,1271,1240,1253,1262,154,743,666,665,711,147,528,574,588,551,14,43,43,48,55,31,79,-324,-654,-836,45,122,-281,-606,-781,-9,-14,-14,-8,-12
25840,,41049,"Morrow County, OR",County or equivalent,11173,11173,11200,11192,11240,11266,11187,27,-8,48,26,-79,35,183,155,144,153,26,72,76,79,85,9,111,79,65,68,12,33,30,31,33,7,-159,-61,-67,-196,19,-126,-31,-36,-163,-1,7,0,-3,16
25840,,41059,"Umatilla County, OR",County or equivalent,75889,75889,76045,76689,76920,76868,76705,156,644,231,-52,-163,266,1088,1085,1109,1109,128,671,590,586,626,138,417,495,523,483,2,10,13,17,22,24,238,-263,-587,-640,26,248,-250,-570,-618,-8,-21,-14,-5,-28
25880,,,"Hillsdale, MI",Micropolitan Statistical Area,46688,46688,46600,46603,46264,46115,45830,-88,3,-339,-149,-285,121,567,493,537,510,109,478,446,438,451,12,89,47,99,59,0,0,1,1,3,-91,-89,-387,-199,-339,-91,-89,-386,-198,-336,-9,3,0,-50,-8
25880,,26059,"Hillsdale County, MI",County or equivalent,46688,46688,46600,46603,46264,46115,45830,-88,3,-339,-149,-285,121,567,493,537,510,109,478,446,438,451,12,89,47,99,59,0,0,1,1,3,-91,-89,-387,-199,-339,-91,-89,-386,-198,-336,-9,3,0,-50,-8
25900,,,"Hilo, HI",Micropolitan Statistical Area,185079,185079,185325,187039,188946,191409,194190,246,1714,1907,2463,2781,583,2453,2469,2389,2447,354,1389,1529,1625,1721,229,1064,940,764,726,161,685,699,772,770,-131,13,280,780,1221,30,698,979,1552,1991,-13,-48,-12,147,64
25900,,15001,"Hawaii County, HI",County or equivalent,185079,185079,185325,187039,188946,191409,194190,246,1714,1907,2463,2781,583,2453,2469,2389,2447,354,1389,1529,1625,1721,229,1064,940,764,726,161,685,699,772,770,-131,13,280,780,1221,30,698,979,1552,1991,-13,-48,-12,147,64
26020,,,"Hobbs, NM",Micropolitan Statistical Area,64727,64727,64644,65103,66286,68347,69999,-83,459,1183,2061,1652,272,1053,1124,1166,1207,196,516,513,487,471,76,537,611,679,736,11,84,63,73,81,-177,-161,514,1331,787,-166,-77,577,1404,868,7,-1,-5,-22,48
26020,,35025,"Lea County, NM",County or equivalent,64727,64727,64644,65103,66286,68347,69999,-83,459,1183,2061,1652,272,1053,1124,1166,1207,196,516,513,487,471,76,537,611,679,736,11,84,63,73,81,-177,-161,514,1331,787,-166,-77,577,1404,868,7,-1,-5,-22,48
26090,,,"Holland, MI",Micropolitan Statistical Area,111408,111408,111507,111552,111939,112485,113847,99,45,387,546,1362,346,1358,1348,1307,1341,191,906,917,900,894,155,452,431,407,447,11,62,58,65,66,-62,-676,-100,26,883,-51,-614,-42,91,949,-5,207,-2,48,-34
26090,,26005,"Allegan County, MI",County or equivalent,111408,111408,111507,111552,111939,112485,113847,99,45,387,546,1362,346,1358,1348,1307,1341,191,906,917,900,894,155,452,431,407,447,11,62,58,65,66,-62,-676,-100,26,883,-51,-614,-42,91,949,-5,207,-2,48,-34
26220,,,"Hood River, OR",Micropolitan Statistical Area,22346,22346,22442,22434,22628,22711,22885,96,-8,194,83,174,66,291,284,282,296,19,168,189,159,159,47,123,95,123,137,8,21,8,11,14,38,-143,98,-53,15,46,-122,106,-42,29,3,-9,-7,2,8
26220,,41027,"Hood River County, OR",County or equivalent,22346,22346,22442,22434,22628,22711,22885,96,-8,194,83,174,66,291,284,282,296,19,168,189,159,159,47,123,95,123,137,8,21,8,11,14,38,-143,98,-53,15,46,-122,106,-42,29,3,-9,-7,2,8
26340,,,"Houghton, MI",Micropolitan Statistical Area,38784,38784,38855,39138,39057,38910,38712,71,283,-81,-147,-198,109,422,392,389,391,66,385,366,365,361,43,37,26,24,30,34,165,170,180,179,2,36,-282,-345,-393,36,201,-112,-165,-214,-8,45,5,-6,-14
26340,,26061,"Houghton County, MI",County or equivalent,36628,36628,36712,36909,36850,36729,36495,84,197,-59,-121,-234,108,403,375,371,373,65,363,347,350,349,43,40,28,21,24,34,165,170,180,179,11,-14,-262,-329,-423,45,151,-92,-149,-244,-4,6,5,7,-14
26340,,26083,"Keweenaw County, MI",County or equivalent,2156,2156,2143,2229,2207,2181,2217,-13,86,-22,-26,36,1,19,17,18,18,1,22,19,15,12,0,-3,-2,3,6,0,0,0,0,0,-9,50,-20,-16,30,-9,50,-20,-16,30,-4,39,0,-13,0
26460,,,"Hudson, NY",Micropolitan Statistical Area,63096,63096,63015,62644,62554,62289,62122,-81,-371,-90,-265,-167,145,574,536,524,520,139,700,644,627,624,6,-126,-108,-103,-104,12,73,71,75,75,-85,-324,-45,-259,-106,-73,-251,26,-184,-31,-14,6,-8,22,-32
26460,,36021,"Columbia County, NY",County or equivalent,63096,63096,63015,62644,62554,62289,62122,-81,-371,-90,-265,-167,145,574,536,524,520,139,700,644,627,624,6,-126,-108,-103,-104,12,73,71,75,75,-85,-324,-45,-259,-106,-73,-251,26,-184,-31,-14,6,-8,22,-32
26500,,,"Huntingdon, PA",Micropolitan Statistical Area,45913,46027,45998,46115,46018,45871,45750,-29,117,-97,-147,-121,96,426,420,410,414,115,424,446,472,474,-19,2,-26,-62,-60,2,11,11,11,11,-6,70,-81,-83,-39,-4,81,-70,-72,-28,-6,34,-1,-13,-33
26500,,42061,"Huntingdon County, PA",County or equivalent,45913,46027,45998,46115,46018,45871,45750,-29,117,-97,-147,-121,96,426,420,410,414,115,424,446,472,474,-19,2,-26,-62,-60,2,11,11,11,11,-6,70,-81,-83,-39,-4,81,-70,-72,-28,-6,34,-1,-13,-33
26540,,,"Huntington, IN",Micropolitan Statistical Area,37124,37124,37096,37171,36979,36841,36706,-28,75,-192,-138,-135,102,391,430,433,429,100,381,416,378,379,2,10,14,55,50,3,18,18,21,21,-35,48,-229,-221,-181,-32,66,-211,-200,-160,2,-1,5,7,-25
26540,,18069,"Huntington County, IN",County or equivalent,37124,37124,37096,37171,36979,36841,36706,-28,75,-192,-138,-135,102,391,430,433,429,100,381,416,378,379,2,10,14,55,50,3,18,18,21,21,-35,48,-229,-221,-181,-32,66,-211,-200,-160,2,-1,5,7,-25
26660,,,"Huntsville, TX",Micropolitan Statistical Area,82446,82536,82916,82932,82956,83853,84013,380,16,24,897,160,190,792,669,745,713,99,721,707,700,732,91,71,-38,45,-19,19,93,90,102,105,259,-121,-34,711,110,278,-28,56,813,215,11,-27,6,39,-36
26660,,48455,"Trinity County, TX",County or equivalent,14585,14675,14697,14636,14300,14401,14224,22,-61,-336,101,-177,30,181,107,121,115,30,231,214,213,200,0,-50,-107,-92,-85,0,-5,-5,-3,-3,23,-10,-226,183,-81,23,-15,-231,180,-84,-1,4,2,13,-8
26660,,48471,"Walker County, TX",County or equivalent,67861,67861,68219,68296,68656,69452,69789,358,77,360,796,337,160,611,562,624,598,69,490,493,487,532,91,121,69,137,66,19,98,95,105,108,236,-111,192,528,191,255,-13,287,633,299,12,-31,4,26,-28
26700,,,"Huron, SD",Micropolitan Statistical Area,17398,17398,17412,17732,18000,18299,18169,14,320,268,299,-130,60,305,293,336,342,65,207,201,164,191,-5,98,92,172,151,18,134,130,138,138,3,89,48,21,-432,21,223,178,159,-294,-2,-1,-2,-32,13
26700,,46005,"Beadle County, SD",County or equivalent,17398,17398,17412,17732,18000,18299,18169,14,320,268,299,-130,60,305,293,336,342,65,207,201,164,191,-5,98,92,172,151,18,134,130,138,138,3,89,48,21,-432,21,223,178,159,-294,-2,-1,-2,-32,13
26740,,,"Hutchinson, KS",Micropolitan Statistical Area,64511,64511,64558,64393,64217,64155,63794,47,-165,-176,-62,-361,192,722,773,743,734,201,711,755,711,689,-9,11,18,32,45,1,9,9,10,12,59,-154,-202,-113,-410,60,-145,-193,-103,-398,-4,-31,-1,9,-8
26740,,20155,"Reno County, KS",County or equivalent,64511,64511,64558,64393,64217,64155,63794,47,-165,-176,-62,-361,192,722,773,743,734,201,711,755,711,689,-9,11,18,32,45,1,9,9,10,12,59,-154,-202,-113,-410,60,-145,-193,-103,-398,-4,-31,-1,9,-8
26780,,,"Hutchinson, MN",Micropolitan Statistical Area,36651,36651,36608,36408,36011,35953,35882,-43,-200,-397,-58,-71,116,434,394,435,418,105,295,323,317,320,11,139,71,118,98,2,12,12,14,14,-57,-378,-495,-209,-192,-55,-366,-483,-195,-178,1,27,15,19,9
26780,,27085,"McLeod County, MN",County or equivalent,36651,36651,36608,36408,36011,35953,35882,-43,-200,-397,-58,-71,116,434,394,435,418,105,295,323,317,320,11,139,71,118,98,2,12,12,14,14,-57,-378,-495,-209,-192,-55,-366,-483,-195,-178,1,27,15,19,9
26860,,,"Indiana, PA",Micropolitan Statistical Area,88880,88891,88810,88536,88209,88246,87706,-81,-274,-327,37,-540,201,838,847,924,883,231,896,877,855,869,-30,-58,-30,69,14,14,83,82,88,88,-54,-267,-379,-157,-589,-40,-184,-297,-69,-501,-11,-32,0,37,-53
26860,,42063,"Indiana County, PA",County or equivalent,88880,88891,88810,88536,88209,88246,87706,-81,-274,-327,37,-540,201,838,847,924,883,231,896,877,855,869,-30,-58,-30,69,14,14,83,82,88,88,-54,-267,-379,-157,-589,-40,-184,-297,-69,-501,-11,-32,0,37,-53
26940,,,"Indianola, MS",Micropolitan Statistical Area,29450,29450,29023,28574,28473,28003,27496,-427,-449,-101,-470,-507,98,371,358,323,311,38,327,292,281,278,60,44,66,42,33,1,-3,-3,-3,-3,-521,-509,-162,-506,-551,-520,-512,-165,-509,-554,33,19,-2,-3,14
26940,,28133,"Sunflower County, MS",County or equivalent,29450,29450,29023,28574,28473,28003,27496,-427,-449,-101,-470,-507,98,371,358,323,311,38,327,292,281,278,60,44,66,42,33,1,-3,-3,-3,-3,-521,-509,-162,-506,-551,-520,-512,-165,-509,-554,33,19,-2,-3,14
26960,,,"Ionia, MI",Micropolitan Statistical Area,63905,63905,63848,63845,63896,63996,64294,-57,-3,51,100,298,182,748,733,733,723,169,459,447,499,495,13,289,286,234,228,0,6,5,5,5,-72,-281,-244,-168,103,-72,-275,-239,-163,108,2,-17,4,29,-38
26960,,26067,"Ionia County, MI",County or equivalent,63905,63905,63848,63845,63896,63996,64294,-57,-3,51,100,298,182,748,733,733,723,169,459,447,499,495,13,289,286,234,228,0,6,5,5,5,-72,-281,-244,-168,103,-72,-275,-239,-163,108,2,-17,4,29,-38
27020,,,"Iron Mountain, MI-WI",Micropolitan Statistical Area,30591,30591,30561,30582,30700,30574,30438,-30,21,118,-126,-136,82,245,293,284,281,69,392,340,345,346,13,-147,-47,-61,-65,1,-1,-1,1,1,-45,147,166,-59,-73,-44,146,165,-58,-72,1,22,0,-7,1
27020,,26043,"Dickinson County, MI",County or equivalent,26168,26168,26157,26084,26228,26057,25957,-11,-73,144,-171,-100,71,220,264,259,258,46,336,293,309,299,25,-116,-29,-50,-41,1,-1,-1,1,1,-38,66,173,-110,-58,-37,65,172,-109,-57,1,-22,1,-12,-2
27020,,55037,"Florence County, WI",County or equivalent,4423,4423,4404,4498,4472,4517,4481,-19,94,-26,45,-36,11,25,29,25,23,23,56,47,36,47,-12,-31,-18,-11,-24,0,0,0,0,0,-7,81,-7,51,-15,-7,81,-7,51,-15,0,44,-1,5,3
27160,,,"Jackson, OH",Micropolitan Statistical Area,33225,33225,33238,33116,32873,32784,32748,13,-122,-243,-89,-36,94,402,392,440,409,132,388,383,388,352,-38,14,9,52,57,1,0,0,0,0,51,-130,-256,-140,-86,52,-130,-256,-140,-86,-1,-6,4,-1,-7
27160,,39079,"Jackson County, OH",County or equivalent,33225,33225,33238,33116,32873,32784,32748,13,-122,-243,-89,-36,94,402,392,440,409,132,388,383,388,352,-38,14,9,52,57,1,0,0,0,0,51,-130,-256,-140,-86,52,-130,-256,-140,-86,-1,-6,4,-1,-7
27220,,,"Jackson, WY-ID",Micropolitan Statistical Area,31464,31464,31444,31661,31791,32676,33271,-20,217,130,885,595,114,419,382,420,417,28,122,94,103,100,86,297,288,317,317,6,73,47,54,59,-117,-162,-198,514,214,-111,-89,-151,568,273,5,9,-7,0,5
27220,,16081,"Teton County, ID",County or equivalent,10170,10170,10154,10179,10087,10301,10341,-16,25,-92,214,40,45,159,151,164,162,18,35,33,25,28,27,124,118,139,134,1,19,10,11,13,-46,-128,-221,89,-104,-45,-109,-211,100,-91,2,10,1,-25,-3
27220,,56039,"Teton County, WY",County or equivalent,21294,21294,21290,21482,21704,22375,22930,-4,192,222,671,555,69,260,231,256,255,10,87,61,78,72,59,173,170,178,183,5,54,37,43,46,-71,-34,23,425,318,-66,20,60,468,364,3,-1,-8,25,8
27300,,,"Jacksonville, IL",Micropolitan Statistical Area,40902,40906,40888,40793,40574,40272,40133,-18,-95,-219,-302,-139,121,421,431,416,427,113,445,466,417,407,8,-24,-35,-1,20,3,20,21,24,24,-28,-83,-206,-294,-176,-25,-63,-185,-270,-152,-1,-8,1,-31,-7
27300,,17137,"Morgan County, IL",County or equivalent,35547,35551,35553,35561,35279,35038,34929,2,8,-282,-241,-109,113,371,376,359,371,87,381,411,369,359,26,-10,-35,-10,12,3,20,21,24,24,-26,7,-268,-234,-137,-23,27,-247,-210,-113,-1,-9,0,-21,-8
27300,,17171,"Scott County, IL",County or equivalent,5355,5355,5335,5232,5295,5234,5204,-20,-103,63,-61,-30,8,50,55,57,56,26,64,55,48,48,-18,-14,0,9,8,0,0,0,0,0,-2,-90,62,-60,-39,-2,-90,62,-60,-39,0,1,1,-10,1
27380,,,"Jacksonville, TX",Micropolitan Statistical Area,50845,50845,50872,50965,51152,50965,50902,27,93,187,-187,-63,152,770,707,739,725,77,532,478,500,487,75,238,229,239,238,1,11,5,10,14,-40,-143,-43,-365,-306,-39,-132,-38,-355,-292,-9,-13,-4,-71,-9
27380,,48073,"Cherokee County, TX",County or equivalent,50845,50845,50872,50965,51152,50965,50902,27,93,187,-187,-63,152,770,707,739,725,77,532,478,500,487,75,238,229,239,238,1,11,5,10,14,-40,-143,-43,-365,-306,-39,-132,-38,-355,-292,-9,-13,-4,-71,-9
27420,,,"Jamestown, ND",Micropolitan Statistical Area,21100,21100,21114,20989,20958,21090,21129,14,-125,-31,132,39,55,217,236,231,239,39,246,256,233,224,16,-29,-20,-2,15,2,-1,-1,-1,-1,0,-90,-6,126,36,2,-91,-7,125,35,-4,-5,-4,9,-11
27420,,38093,"Stutsman County, ND",County or equivalent,21100,21100,21114,20989,20958,21090,21129,14,-125,-31,132,39,55,217,236,231,239,39,246,256,233,224,16,-29,-20,-2,15,2,-1,-1,-1,-1,0,-90,-6,126,36,2,-91,-7,125,35,-4,-5,-4,9,-11
27460,,,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,134905,134905,134839,134316,133458,133115,132053,-66,-523,-858,-343,-1062,381,1386,1410,1412,1402,392,1497,1411,1389,1363,-11,-111,-1,23,39,28,175,177,180,180,-83,-507,-1056,-536,-1196,-55,-332,-879,-356,-1016,0,-80,22,-10,-85
27460,,36013,"Chautauqua County, NY",County or equivalent,134905,134905,134839,134316,133458,133115,132053,-66,-523,-858,-343,-1062,381,1386,1410,1412,1402,392,1497,1411,1389,1363,-11,-111,-1,23,39,28,175,177,180,180,-83,-507,-1056,-536,-1196,-55,-332,-879,-356,-1016,0,-80,22,-10,-85
27540,,,"Jasper, IN",Micropolitan Statistical Area,54734,54733,54745,54948,54868,54984,54969,12,203,-80,116,-15,155,648,648,646,646,83,546,550,500,528,72,102,98,146,118,14,45,42,46,47,-73,35,-223,-105,-151,-59,80,-181,-59,-104,-1,21,3,29,-29
